Symbol,Name,Country,IPO Year,Sector,Industry
ARRWW,Arrowroot Acquisition Corp. Warrant,United States,2021,Finance,Business Services
ARRY,Array Technologies Inc. Common Stock,United States,2020,Technology,Semiconductors
ARTAU,Artisan Acquisition Corp. Units,Cayman Islands,,,
ARTL,Artelo Biosciences Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
ARTLW,Artelo Biosciences Inc. Warrant,United States,,Health Care,Major Pharmaceuticals
ARTNA,Artesian Resources Corporation Class A Common Stock,United States,,Public Utilities,Water Supply
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
ARVL,Arrival Ordinary Shares,Luxembourg,,Capital Goods,Auto Manufacturing
ARVLW,Arrival Warrant,Luxembourg,,Capital Goods,Auto Manufacturing
ARVN,Arvinas Inc. Common Stock,United States,2018,Health Care,Major Pharmaceuticals
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
ARYA,ARYA Sciences Acquisition Corp III Class A Ordinary Shares,United States,2020,Finance,Business Services
ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares,United States,2021,Finance,Business Services
ASAX,Astrea Acquisition Corp. Class A Common Stock,United States,2021,,
ASAXU,Astrea Acquisition Corp. Unit,United States,2021,,
ASAXW,Astrea Acquisition Corp. Warrant,United States,2021,Finance,Business Services
ASLE,AerSale Corporation Common Stock,United States,2019,Transportation,Aerospace
ASLEW,AerSale Corporation Warrants,United States,2019,,
ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,Singapore,2018,Health Care,Major Pharmaceuticals
ASMB,Assembly Biosciences Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
ASML,ASML Holding N.V. New York Registry Shares,Netherlands,1995,Technology,Industrial Machinery/Components
ASND,Ascendis Pharma A/S American Depositary Shares,Denmark,2015,Health Care,Major Pharmaceuticals
ASO,Academy Sports and Outdoors Inc. Common Stock,United States,2020,Consumer Non-Durables,Recreational Products/Toys
ASPC,Alpha Capital Acquisition Company One Class A Ordinary Share,United States,2021,Finance,Business Services
ASPCU,Alpha Capital Acquisition Company Unit,United States,2021,Finance,Business Services
ASPCW,Alpha Capital Acquisition Company Warrant,United States,2021,Finance,Business Services
ASPS,Altisource Portfolio Solutions S.A. Common Stock,Luxembourg,,Finance,Finance: Consumer Services
ASPU,Aspen Group Inc. Common Stock,United States,,Miscellaneous,Other Consumer Services
ASRT,Assertio Holdings Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
ASRV,AmeriServ Financial Inc. Common Stock,United States,,Finance,Major Banks
ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities Series A,United States,,Finance,Finance Companies
ASTC,Astrotech Corporation (DE) Common Stock,United States,,Capital Goods,Aerospace
ASTE,Astec Industries Inc. Common Stock,United States,1986,Capital Goods,Construction/Ag Equipment/Trucks
ASTS,AST SpaceMobile Inc. Class A Common Stock,United States,2019,Consumer Services,Telecommunications Equipment
ASTSW,AST SpaceMobile Inc. Warrant,United States,2019,,
ASUR,Asure Software Inc Common Stock,United States,,Technology,EDP Services
ASYS,Amtech Systems Inc. Common Stock,United States,,Technology,Semiconductors
ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests,United States,,Finance,Finance: Consumer Services
ATCX,Atlas Technical Consultants Inc. Class A Common Stock,United States,2019,Consumer Services,Military/Government/Technical
ATEC,Alphatec Holdings Inc. Common Stock,United States,2006,Health Care,Medical/Dental Instruments
ATER,Aterian Inc. Common Stock,United States,2019,Capital Goods,Industrial Machinery/Components
ATEX,Anterix Inc. Common Stock,United States,2015,Consumer Services,Telecommunications Equipment
ATHA,Athira Pharma Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
ATHE,Alterity Therapeutics Limited American Depositary Shares,Australia,,Health Care,Major Pharmaceuticals
ATHX,Athersys Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
ATIF,ATIF Holdings Limited Ordinary Shares,China,2019,Consumer Services,Professional Services
ATLC,Atlanticus Holdings Corporation Common Stock,United States,1995,Finance,Finance: Consumer Services
ATLO,Ames National Corporation Common Stock,United States,,Finance,Major Banks
ATNF,180 Life Sciences Corp. Common Stock,United States,2017,Health Care,Major Pharmaceuticals
ATNFW,180 Life Sciences Corp. Warrant,United States,2017,,
ATNI,ATN International Inc. Common Stock,United States,,Public Utilities,Telecommunications Equipment
ATNX,Athenex Inc. Common Stock,United States,2017,Health Care,Major Pharmaceuticals
ATOM,Atomera Incorporated Common Stock,United States,2016,Technology,Semiconductors
ATOS,Atossa Therapeutics Inc. Common Stock,United States,2012,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ATRA,Atara Biotherapeutics Inc. Common Stock,United States,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ATRC,AtriCure Inc. Common Stock,United States,2005,Health Care,Medical/Dental Instruments
ATRI,Atrion Corporation Common Stock,United States,,Health Care,Medical/Dental Instruments
ATRO,Astronics Corporation Common Stock,United States,,Capital Goods,Military/Government/Technical
ATRS,Antares Pharma Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
ATSG,Air Transport Services Group Inc,United States,,,
ATSPT,Archimedes Tech SPAC Partners Co. Subunit,United States,2021,,
ATSPU,Archimedes Tech SPAC Partners Co. Unit,United States,2021,,
ATSPW,Archimedes Tech SPAC Partners Co. Warrant,United States,2021,,
ATVCU,Tribe Capital Growth Corp I Units,United States,2021,,
ATVI,Activision Blizzard Inc. Common Stock,United States,,Technology,Computer Software: Prepackaged Software
ATXI,Avenue Therapeutics Inc. Common Stock,United States,2017,Consumer Durables,Specialty Chemicals
AUB,Atlantic Union Bankshares Corporation Common Stock,United States,,Finance,Major Banks
AUBAP,Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A,United States,,Finance,Major Banks
AUBN,Auburn National Bancorporation Inc. Common Stock,United States,,Finance,Major Banks
AUDC,AudioCodes Ltd. Common Stock,Israel,1999,Public Utilities,Telecommunications Equipment
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,Canada,,,
AURC,Aurora Acquisition Corp. Class A Ordinary Shares,United Kingdom,2021,Finance,Business Services
AURCU,Aurora Acquisition Corp. Unit,United Kingdom,2021,Finance,Business Services
AURCW,Aurora Acquisition Corp. Warrant,United Kingdom,2021,,
AUTL,Autolus Therapeutics plc American Depositary Share,United Kingdom,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AUTO,AutoWeb Inc. Common Stock,United States,,Miscellaneous,Business Services
AUUD,Auddia Inc. Common Stock,United States,2021,Technology,Computer Software: Prepackaged Software
AUUDW,Auddia Inc. Warrants,United States,2021,Technology,Computer Software: Prepackaged Software
AUVI,Applied UV Inc. Common Stock,United States,2020,,
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,United States,2021,Health Care,Hospital/Nursing Management
AVAV,AeroVironment Inc. Common Stock,United States,2007,Capital Goods,Aerospace
AVCO,Avalon GloboCare Corp. Common Stock,United States,,Health Care,Hospital/Nursing Management
AVCT,American Virtual Cloud Technologies Inc. Common Stock ,United States,2017,Technology,EDP Services
AVCTW,American Virtual Cloud Technologies Inc. Warrant expiring 4/7/2025,United States,2017,,
AVDL,Avadel Pharmaceuticals plc American Depositary Shares,France,,Health Care,Major Pharmaceuticals
AVEO,AVEO Pharmaceuticals Inc. Common Stock,United States,2010,Health Care,Major Pharmaceuticals
AVGO,Broadcom Inc. Common Stock,United States,2009,Technology,Semiconductors
AVGOP,Broadcom Inc. 8.00% Mandatory Convertible Preferred Stock Series A,United States,,Technology,Semiconductors
AVGR,Avinger Inc. Common Stock,United States,2015,Health Care,Medical/Dental Instruments
AVID,Avid Technology Inc. Common Stock,United States,1993,Technology,Computer Software: Prepackaged Software
AVIR,Atea Pharmaceuticals Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
AVNW,Aviat Networks Inc. Common Stock,United States,,Capital Goods,Telecommunications Equipment
AVO,Mission Produce Inc. Common Stock,United States,2020,,
AVRO,AVROBIO Inc. Common Stock,United States,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AVT,Avnet Inc. Common Stock,United States,,Technology,Electronic Components
AVXL,Anavex Life Sciences Corp. Common Stock,United States,,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AWH,Aspira Women's Health Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
AWRE,Aware Inc. Common Stock,United States,1996,Technology,EDP Services
AXAS,Abraxas Petroleum Corporation Common Stock,United States,,Energy,Oil & Gas Production
AXDX,Accelerate Diagnostics Inc. Common Stock,United States,,Capital Goods,Biotechnology: Laboratory Analytical Instruments
AXGN,Axogen Inc. Common Stock,United States,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AXLA,Axcella Health Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
AXNX,Axonics Inc. Common Stock,United States,2018,Health Care,Medical/Dental Instruments
AXON,Axon Enterprise Inc. Common Stock,United States,,Consumer Non-Durables,Military/Government/Technical
AXSM,Axsome Therapeutics Inc. Common Stock,United States,2015,Health Care,Major Pharmaceuticals
AXTI,AXT Inc Common Stock,United States,1998,Technology,Semiconductors
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,United Kingdom,2014,Public Utilities,Electric Utilities: Central
AYLA,Ayala Pharmaceuticals Inc. Common Stock,Israel,2020,Consumer Durables,Specialty Chemicals
AYRO,AYRO Inc. Common Stock,United States,,,
AYTU,Aytu BioPharma Inc.  Common Stock,United States,,Miscellaneous,Service to the Health Industry
AZN,AstraZeneca PLC American Depositary Shares,United Kingdom,,Health Care,Major Pharmaceuticals
AZPN,Aspen Technology Inc. Common Stock,United States,1994,Technology,EDP Services
AZRX,AzurRx BioPharma Inc. Common Stock,United States,2016,Health Care,Major Pharmaceuticals
AZYO,Aziyo Biologics Inc. Class A Common Stock,United States,2020,Health Care,Medical Specialities
BAND,Bandwidth Inc. Class A Common Stock,United States,2017,Technology,Computer Software: Prepackaged Software
BANF,BancFirst Corporation Common Stock,United States,1993,Finance,Major Banks
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,United States,,Finance,Major Banks
BANR,Banner Corporation Common Stock,United States,,Finance,Major Banks
BANX,StoneCastle Financial Corp Common Stock,United States,,Finance,Trusts Except Educational Religious and Charitable
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,China,2021,Miscellaneous,Business Services
BATRA,Liberty Media Corporation Series A Liberty Braves Common Stock,United States,,Consumer Services,Movies/Entertainment
BATRK,Liberty Media Corporation Series C Liberty Braves Common Stock,United States,,Consumer Services,Movies/Entertainment
BBBY,Bed Bath & Beyond Inc. Common Stock,United States,1992,Consumer Services,Other Specialty Stores
BBCP,Concrete Pumping Holdings Inc. Common Stock,United States,2017,Consumer Services,Military/Government/Technical
BBGI,Beasley Broadcast Group Inc. Class A Common Stock,United States,2000,Consumer Services,Broadcasting
BBI,Brickell Biotech Inc. Common Stock,United States,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BBIG,Vinco Ventures Inc. Common Stock,United States,2018,Consumer Non-Durables,Recreational Products/Toys
BBIO,BridgeBio Pharma Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
BBQ,BBQ Holdings Inc. Common Stock,United States,,Consumer Services,Restaurants
BBSI,Barrett Business Services Inc. Common Stock,United States,1993,Technology,Professional Services
BCAB,BioAtla Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
BCAC,Brookline Capital Acquisition Corp. Common Stock,United States,2021,,
BCACU,Brookline Capital Acquisition Corp. Units,United States,2021,,
BCACW,Brookline Capital Acquisition Corp. Warrant,United States,2021,Finance,Business Services
BCBP,BCB Bancorp Inc. (NJ) Common Stock,United States,2005,Finance,Savings Institutions
BCDA,BioCardia Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
BCDAW,BioCardia Inc. Warrant,United States,,Health Care,Major Pharmaceuticals
BCEL,Atreca Inc. Class A Common Stock,United States,2019,Health Care,Major Pharmaceuticals
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,United States,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCML,BayCom Corp Common Stock,United States,2018,Finance,Major Banks
BCOR,Blucora Inc. Common Stock,United States,,Finance,Investment Managers
BCOV,Brightcove Inc. Common Stock,United States,2012,Technology,EDP Services
BCOW,1895 Bancorp of Wisconsin Inc. Common Stock,United States,2019,Finance,Finance: Consumer Services
BCPC,Balchem Corporation Common Stock,United States,,Basic Industries,Industrial Specialties
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,United States,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCTG,BCTG Acquisition Corp. Common Stock,United States,2020,,
BCTX,BriaCell Therapeutics Corp. Common Shares,Canada,,,
BCTXW,BriaCell Therapeutics Corp. Warrant,Canada,,,
BCYC,Bicycle Therapeutics plc American Depositary Shares,United Kingdom,2019,Health Care,Major Pharmaceuticals
BCYP,Big Cypress Acquisition Corp. Common stock,United States,2021,,
BCYPU,Big Cypress Acquisition Corp. Unit,United States,2021,,
BCYPW,Big Cypress Acquisition Corp. Warrant,United States,2021,,
BDSI,BioDelivery Sciences International Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
BDSX,Biodesix Inc. Common Stock,United States,2020,Health Care,Precision Instruments
BDTX,Black Diamond Therapeutics Inc. Common Stock,United States,2020,Health Care,Major Pharmaceuticals
BEAM,Beam Therapeutics Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
BECN,Beacon Roofing Supply Inc. Common Stock,United States,2004,Capital Goods,Wholesale Distributors
BEEM,Beam Global Common Stock,United States,,Technology,Semiconductors
BEEMW,Beam Global Warrant,United States,,,
BELFA,Bel Fuse Inc. Class A Common Stock,United States,,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc. Class B Common Stock,United States,,Capital Goods,Electrical Products
BENE,Benessere Capital Acquisition Corp. Class A Common Stock,United States,2021,,
BENER,Benessere Capital Acquisition Corp. Right,United States,2021,Finance,Business Services
